System ID,Firstnames,Lastname,Known As,Title,Post Nominals,Person Corporate Type,Record Type,Role,Gender
6937,Robin,Paine,Robin,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7037,George,Bain,George,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
731,Emilio,Coia,,,,Individual,,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
398,Fenton Russell & Co Ltd,,,,,,,"Production Person (pri & sec), Production Person (primary)",
4655,Andreas,Silbereysen [or Silbereisen],,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
408,Dominique,Serres,,,,Individual,,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",Male
8185,Hugh,Morison,,,,Individual,Person,"Production Person (pri & sec) : Painter, Production Person (secondary) : Painter",
8641,Frea,Buckler,Frea,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
1736,,Goldt,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2646,,inscribed J.H. Ebblewhite,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
5370,John,Pringle,John,Sir,,Individual,Person,,Male
5445,David,Lloyd,David,,,Individual,Person,,
5369,William,Hunter,William,,,Individual,Person,,
8913,Marian,Jenkinson,Marian,,,Individual,Person,,
457,John,Kay,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
6572,Matt,Carter,Matt,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
1785,,Avedis Zildjian Co.,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2787,,Paxman Bros,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
3529,,Crampton,,Miss,,Individual,Person,,Female
3530, H.M.,Spoor,,,,Individual,Person,,
3653,M.,Arrachart,,,,Individual,Person,,
8548,,,,,,,Person,,
7652,Vincenzo,Gozzini,,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (secondary) : Artist",
7635,William Hyde,Kitchener,,,,Individual,Person,Subject Person : Sitter,
7870,John,Wolcot,,,,Individual,Person,Subject Person : Sitter,
7776,Michael,Alberti,,,,Individual,Person,Subject Person : Sitter,
7869,Thomas,Beach,,,,Individual,Person,"Production Person (pri & sec) : Painter (1799), Production Person (secondary) : Painter (1799)",
1677,,W.H. Austin,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
3041,Sally,Cheyne,Sally,,,,Person,Treatment Person,Female
5952,Eileen,Duncan,Eileen,,,,Person,"Production Person (pri & sec), Production Person (primary)",
6052,Eleanora,Bossie,Eleanora,,,,Person,,
3377,Douglas,George Sholto,Douglas,17th Earl of Morton,,,Person,,
3594,Nicholas de,Lyra,,,,Individual,Person,,
3604,D. Joannis,Gowdie,D.,,,Individual,Person,,
8599,,,,,,,Person,,
8609,,,,,,,Person,,
8610,,,,,,,Person,,
2941,Thomas,Collier,Thomas,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
1519,Robert,Flint,,"DD, LLD, FBA",,Individual,Person,Subject Person : Sitter,
7803,Benjamin,Stillingfleet,,,,Individual,Person,Subject Person : Sitter,
8442,Catlin,Dalton,Catlin,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7793,John,Harrison,,,,Individual,Person,Subject Person : Sitter,Male
5169,Lelio,Pagani,Lelio,,,Individual,Person,Primary Person : Author,
5170,R.A.,Skelton,R.A.,,,Individual,Person,"Primary Person, Primary Person : Author",
872,John,Napier,,Lord,,,Person,Subject Person,Male
5321,Andrew,Gilzean,,,,Individual,Person,,
2863,Stefano,Bolcioni,,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
7727,Abraham,Blooteling,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",Male
8854,Lara,Hirst,Lara,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
8995,,Coop Breizh,,,,,Corporate,Document Publisher,
4043,Edward,Coke,Edward,Sir,,Individual,Person,Subject Person,Male
3943,Valerius,Maximus,Valerius,,,Individual,Person,,
6235,,Model Release No.1204,,,,Business,Corporate,,
8244,Julia,Koenig,,,,,Person,Cataloguer,
274,Robert,Sanderson,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
3745,,Grainge,,Lady,,Individual,Person,,Female
5294,W.,Wilson,W.,,,Individual,Person,,
5304,I. De Burgh,Daly,I.,,,Individual,Person,,
4624,William,Mount,,,,Individual,,"Production Person (pri & sec) : Map seller, Production Person (primary) : Map seller",
2201,,Sauerhering,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2191,Eugène,Albert,Eugène,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
1518,Marcus,Dods,Marcus,"MA, Hon DD",,Individual,Person,Subject Person,Male
2847,Thomas,Hancock,Thomas,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2973,B.A.,Bremond,B.A.,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
3088,Mary,Mobbs,Mary,Mrs,,Individual,Person,Acquisition Source : donor,Female
3073,Lyndesay,Langwill,Lyndesat,Mr,,Individual,Person,"Production Person (pri & sec), Production Person (primary), Acquisition Source : donor",Male
6481,Hazel,Holmes,Hazel,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
3181,James,Fairbairn,James,Rev Dr,,Individual,Person,,
7543,Elizabeth,Antell,,Miss,,,Person,"Cataloguer, Loc'n Authoriser, Loc'n Mover",Female
8289,Dorothy H. N.,Forrest,Dorothy,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
8290,Gabrielle M.,Stubbs,Gabrielle,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
8300,Norma M.,Kirk,Norma,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
8441,Siri,Gossman,Siri,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
79,Jean-Paul,Allon,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
4074,Edmond,Halley,Edmond,,,Individual,Person,Subject Person,
4807,General,Blakeney,,,,Individual,,"Production Person (pri & sec) : Associated Person, Production Person (primary) : Associated Person",
4797,Thomas,Preston,,,,Individual,,"Production Person (pri & sec) : Surveyor, Production Person (primary) : Surveyor",
80,Lady,Abercromby,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
3974,Villiers,Stuart,Villiers,,,Individual,Person,,
5629,Bessy,Crombie,Bessy,,,Individual,Person,,
5630,George,Gilfillan,,Rev,,Individual,Person,,
855,Annis,Timpson,Annis,,,Individual,Person,,
6683,[Unknown],Black,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6969,Carole,Danielson,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6970,Helen,Cargill,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7069,Robert Bruce,Foote,Robert,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
7070,James,Cross,James,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
7195,Eric,Forrest,Eric,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7205,Patrick W.,Barclay,Patrick,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7346,Marco Antonio,Cerin,Marco,,,,Person,"Production Person (pri & sec), Production Person (primary)",
2017,,Hofmaster,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
1917,,Nicholson,,,,Business,Corporate,"Production Person (pri & sec), Production Person (pri & sec) : Possible maker, Production Person (primary), Production Person (primary) : Possible maker",
4823,William,Test,,,,Individual,,"Production Person (pri & sec) : Draughtsman, Production Person (primary) : Draughtsman",
5463,M.,Le Cat,M.,,,Individual,Person,,
8424,Amelia,Smith,Amelia,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7253,John,Binning,John,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
2343,,Kriechbaum,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
4199,John,Barnes,John,,,Individual,Person,Acquisition Source : vendor,
4209,John,Braham,,,,,Person,Subject Person,
4210,Tom K.,Dibley,Tom,,Esq,,Person,"Acquisition Source : donor, Acquisition Source : lender",
132,,"Mansur ibn Ilyas, Mansur ibn Muhammad ibn Ahmad ibn Yusuf ibn Faqih Ilyas, ? ???? ??? ??? ??? ???? ??? ???? ??? ?????",,,,Individual,Person,,Male
6324,J,Lord,J,,,,Person,"Production Person (pri & sec) : possibly, Production Person (primary) : possibly",
8333,David A. H.,Gibsone,David,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
6541,Anthony,Gross,Anthony,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
3164,Albert,Cay,Albert,,,Individual,Person,,
3742,,London County Council,,,,Institution,Corporate,,
7943,Frank,Sayers,,,,Individual,Person,Subject Person : Sitter,
8043,John,Wood,,,,Individual,Person,"Production Person (pri & sec) : Painter, Production Person (secondary) : Painter",
764,Bob,Smith,,,,Individual,,,
2283,A.E.,Fischer,,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2418,,Ellard,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
4008,Oliver,Cromwell,Oliver,,,Individual,Person,Subject Person,
7287,Catriona,Rush,Catriona,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
3898,Jan Huygen van,Linschoten,,,,Individual,Person,,
3908,J.F.,Blumenbach,,,,Individual,Person,,
545,Edward,Lanteri,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
686,Lesley,Power,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
1459,John William,Wright,John William,,,Individual,,"Production Person (pri & sec) : Painter, Production Person (pri & sec) : Artist, Production Person (primary) : Painter, Production Person (primary) : Artist",
1460,Joseph,Wright,,, of Derby,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
2174,,Lausmann,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
5751,,Model Release No. 2409,,,,Model Release,Corporate,,
6218,,Model Release No.2697,,,,Business,Corporate,,
837,,School of Education,,,,Academic,Corporate,Controlling Institution,
8996,Andre,Cariou,,,,,Person,Primary Person : Author,
5799,Jules Dumont,D'Urville,Jules,,,Individual,Person,,
5809,Frederick Thomas,Morrison,Frederick,,,Individual,Person,,
5810,Kallost,Vartan,Kallost,,,Individual,Person,,
2755,,Possibly Gerock,,,,Business,Corporate,,
8348,Janis A.,Dougall,Janis,,,Individual,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
1031,Cornelius van,Dalen,Cornelius van,, I,Individual,,"Production Person (pri & sec) : Printmaker, Production Person (primary) : Printmaker",
3849,Louis de,Broglie,,Professor,,Individual,Person,,
3850,Werner,Heisenberg,,Professor,,Individual,Person,,
6388,L,Henniker,L,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6373,Garry,Marshall,Garry,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
6633,Euan,Gray,Euan,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
2896,Frederick,Rothwell,Frederick,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2906,,Auguste Courtois Aîné,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
3006,,Renton,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
5554,,Bell,,Mrs,,Individual,Person,,Female
778,Ian Hamilton,Finlay,,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
1411,,Unknown,,,,Individual,,"Production Person (pri & sec), Production Person (pri & sec) : Printer, Production Person (pri & sec) : Copyist, Production Person (pri & sec) : Draftsman, Production Person (pri & sec) : Cartographer, Production Person (pri & sec) : Sculptor, Production Person (pri & sec) : Printmaker, Production Person (pri & sec) : caster, Production Person (pri & sec) : Painter, Production Person (pri & sec) : Lithographer, Production Person (pri & sec) : after, Production Person (pri & sec) : Artist, Production Person (pri & sec) : Author, Production Person (pri & sec) : Engraver, Production Person (pri & sec) : Maker, Production Person (pri & sec) : Manufacturer, Production Person (pri & sec) : Photographer, Production Person (primary), Production Person (primary) : Printer, Production Person (primary) : Copyist, Production Person (primary) : Cartographer, Production Person (primary) : Sculptor, Production Person (primary) : Printmaker, Production Person (primary) : caster, Production Person (primary) : Painter, Production Person (primary) : after, Production Person (primary) : Artist, Production Person (primary) : Author, Production Person (primary) : Engraver, Production Person (primary) : Maker, Production Person (primary) : Manufacturer, Production Person (secondary) : Copyist, Production Person (secondary) : Draftsman, Production Person (secondary) : Lithographer, Production Person (secondary) : Artist, Production Person (secondary) : Engraver, Production Person (secondary) : Photographer, Subject Person : Sitter",
5414,John,Knox,John,,,Individual,Person,"Production Person (pri & sec) : Sitter, Production Person (primary) : Sitter",
3834,Paul,Ehrenfest,,Professor,,Individual,Person,,
8135,Charles,Duchesne,,,,Individual,Person,"Production Person (pri & sec) : Painter, Production Person (secondary) : Painter",
963,William,Banks,,,,Individual,,"Production Person (pri & sec) : Printmaker, Production Person (primary) : Printmaker",
5245,Gavin,Gourlay,,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
5858,Ian McKenzie,Smith,Ian,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
3791,David,Ferguson,David,,,Individual,Person,,
5522,William,Robertson,William,,,Individual,Person,,
