System ID,Firstnames,Lastname,Known As,Title,Post Nominals,Person Corporate Type,Record Type,Role,Gender
7825,Isaac,Schomberg,,,,Individual,Person,Subject Person : Sitter,
7705,Martinus,Schoock,,,,Individual,Person,"Production Person (pri & sec) : Author of 4 lines of Latin verse, Production Person (secondary) : Author of 4 lines of Latin verse",
837,,School of Education,,,,Academic,Corporate,Controlling Institution,
7298,Jon,Schueler,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
8432,John,Schulz,John,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
3039,L,Schuneman,,,,,Person,"Production Person (pri & sec) : possibly, Production Person (primary) : possibly",Male
865,,Science and Engineering,,,,Academic,Corporate,Controlling Institution,
8872,,SCOT-PEP,,,,,Corporate,"Production Person (pri & sec) : Collaborator, Production Person (primary) : Collaborator",
8816,,Scotia Maps Gallery,,,,,Corporate,"Acquisition Source : vendor, Valuation Person",
7772,Jean-Baptiste,Scotin,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
6275,A,Scott,A,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
8923,Anne-Marie,Scott,Ann,,,,Person,"Production Person (pri & sec) : Maker, Production Person (primary) : Maker",
342,Bill,Scott,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
341,David,Scott,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
8929,Hannah,Scott,Hannah,,,,Person,"Production Person (pri & sec) : Maker, Production Person (primary) : Maker",
83,Hope,Scott,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
768,Ian,Scott,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
6325,Irene,Scott,Irene,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7978,James,Scott,,,,Individual,Person,Subject Person : Sitter,
650,Peter,Scott,,Sir,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
8505,Peter,Scott,Peter,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
471,Tom,Scott,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
1352,Walter,Scott,,Sir,"1st Baronet, FRSE",Individual,,"Primary Person : Trascriber, Primary Person : Translator, Primary Person : Author, Primary Person : Editor, Secondary Person : Editor, Production Person (pri & sec) : Novelist, Production Person (pri & sec) : Dramatist, Production Person (pri & sec) : Translator, Production Person (pri & sec) : Transcriber, Production Person (pri & sec) : Draftsman, Production Person (pri & sec) : Writer, Production Person (pri & sec) : Author, Production Person (primary) : Novelist, Production Person (primary) : Dramatist, Production Person (primary) : Transcriber, Production Person (primary) : Draftsman, Production Person (primary) : Writer, Production Person (primary) : Author, Production Person (secondary) : Novelist, Production Person (secondary) : Translator, Production Person (secondary) : Writer, Subject Person, Subject Person : Sitter",Male
7415,,Scottish Conservation Studio,,,,,Corporate,"Document Publisher, History Location External",
3019,,Scottish National Gallery,,,,Gallery,Corporate,"Borrower, Valuation Person",
360,John,Scougal,,,,,Person,"Production Person (pri & sec), Production Person (primary), Related Person : Child",
124,David,Scougall,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist, Related Person : Parent",Male
813,William,Scoular,,,,Individual,,"Production Person (pri & sec) : Sculptor, Production Person (pri & sec) : Artist, Production Person (primary) : Sculptor, Production Person (primary) : Artist",Male
1544,Hugh,Scrutton,,,,Individual,Person,Researcher,
6950,Rosemary,Seaton,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7792,Thomas,Secker,,,,Individual,Person,Subject Person : Sitter,
601,Peter,Sedgley,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",Male
599,Hercules,Seghers (after),,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
3020,Christian Tico,Seifert,Tico,Dr,,,Person,Valuation Person,Male
6953,Jean,Selby,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6555,Pat,Semple,Pat,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
567,Susan,Senior,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
8104,Willem van,Senus,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
8073,William,Sermon,,,,Individual,Person,Subject Person : Sitter,
408,Dominique,Serres,,,,Individual,,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",Male
7027,Sarah,Setchfield,Sarah,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
5976,D G,Seymour,D,,,,Person,"Production Person (pri & sec), Production Person (primary)",
52,Duncan,Shanks,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
5962,Mary,Shanks,Mary,,,,Person,"Production Person (pri & sec), Production Person (primary)",
248,Tom Hovell,Shanks,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
729,Donald,Shannon,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
6396,Allison E,Sharpe,Allison,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
8048,William,Sharpey,,,,Individual,Person,Subject Person : Sitter,
7538,Joseph,Sharples,Joseph,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
6865,Charles K. S.,Shaw,Charles,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6363,Donald C S,Shaw,Donald,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
7911,George,Shaw,,,,Individual,Person,Subject Person : Sitter,
7585,Norman,Shaw,Norman,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
5914,Sarah,Shaw,Sarah,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
8414,Sax,Shaw,Sax,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
190,Philippa,Sheail,,,,Individual,,Current Owner,
7810,John,Shebbeare,,,,Individual,Person,Subject Person : Sitter,
7914,John,Sheldon,,,,Individual,Person,Subject Person : Sitter,
8434,Elizabeth,Shepherd,Elizabeth,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
8032,Thomas Hosmer,Shepherd,,,,Individual,Person,"Production Person (pri & sec) : Draughtsman, Production Person (secondary) : Draughtsman",
7513,Oliver,Sheppard,Oliver,,RHA,,Person,"Production Person (pri & sec) : Sculptor, Production Person (primary) : Sculptor",
5912,Derek,Shiel,Derek,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
929,Joseph,Shield Nicholson,Joseph,"MA, ScD, FBA, FRSE, Hon LLD",,Individual,Person,Subject Person : Sitter,Male
556,William,Shiels,,,,Individual,,"Production Person (pri & sec), Production Person (pri & sec) : Painter, Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Painter, Production Person (primary) : Artist",Male
6277,J,Shillabeer,J,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
8887,Erica,Shiozaki,,,,,Person,Cataloguer,
6820,Alan,Shipway,Alan,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
655,0,Shojie,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6410,J,Shore,J,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
5957,Ian,Short,Ian,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : possibly, Production Person (primary), Production Person (primary) : possibly",
6928,Ian J. D.,Short,Ian,,,Individual,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
8159,Ebenezer,Sibly,,,,Individual,Person,Subject Person : Sitter,
296,Walter,Sickert,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
127,Paul,Signac,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
8852,Daisy,Silver,Daisy,,,,Person,"Production Person (pri & sec) : Sculptor, Production Person (primary) : Sculptor",
128,Agnes,Sim,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
8928,Rachel,Simmonds,Rachel,,,,Person,"Production Person (pri & sec) : Maker, Production Person (primary) : Maker",
280,Edith,Simon,,,,Individual,,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
7536,Rena R.,Simpson II,Rena,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Female
1535,James Young,Simpson,James,Sir Bart. MD DCL,,Individual,Person,Subject Person : Sitter,Male
7615,John,Simpson,,,,Individual,Person,Subject Person : Sitter,
7879,James,Sims,,,,Individual,Person,Subject Person : Sitter,
7906,John,Sims,,,,Individual,Person,Subject Person : Sitter,
7623,Robert,Simson,,,,Individual,Person,Subject Person : Sitter,
5906,Margaret,Simster,Margaret,,,,Person,"Production Person (pri & sec), Production Person (primary)",
6379,A,Sinclair,A,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
827,Catherine,Sinclair,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Female
540,Louisa,"Sinclair, after Thomas Duncan",,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
588,Rumana,Sirdar,,,,Individual,,Current Owner,
8034,Alexandre Vincent,Sixdeniers,,,,Individual,Person,"Production Person (pri & sec) : Printmaker, Production Person (primary) : Printmaker",
8946,Lucy,Skaer,Lucy,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist, Acquisition Source : vendor",Female
8407,J.,Skelton,J.,,,Individual,Person,"Production Person (pri & sec) : Engraver and Publisher/printseller, Production Person (secondary) : Engraver and Publisher/printseller",
7946,William,Skelton,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",Male
595,Archibald,Skirving,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6567,Anne,Slater,Anne,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
32,Peter,Slater,J P,,,Individual,,"Production Person (pri & sec), Production Person (pri & sec) : Sculptor, Production Person (primary), Production Person (primary) : Sculptor",Male
59,John,Slezer,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (pri & sec) : Associated Person, Production Person (pri & sec) : Surveyor, Production Person (pri & sec) : Draughtsman, Production Person (pri & sec) : Artist, Production Person (pri & sec) : Author, Production Person (primary) : Mapmaker, Production Person (primary) : Associated Person, Production Person (primary) : Surveyor, Production Person (primary) : Draughtsman, Production Person (primary) : Artist, Production Person (primary) : Author",
7752,Hans,Sloane,,,,Individual,Person,Subject Person : Sitter,
8863,Nicholas,Sloane,Nicholas,,,,Person,"Production Person (pri & sec) : Stonecarver, Production Person (primary) : Stonecarver",
8847,Stephen,Smale,Stephen,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7041,Alistair,Smart,Alistair,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
831,John,Smart,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",Male
7878,John,Smart,,,,Individual,Person,"Production Person (pri & sec) : Painter, Production Person (secondary) : Painter",Male
7798,William,Smellie,,,,Individual,Person,Subject Person : Sitter,
8424,Amelia,Smith,Amelia,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6061,Andrew,Smith,Andrew,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
8056,Aquilla,Smith,,,,Individual,Person,Subject Person : Sitter,
379,Colvin,Smith,,,,Individual,,"Production Person (pri & sec), Production Person (pri & sec) : Painter, Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Painter, Production Person (primary) : Artist",Male
6371,Ella,Smith,Ella,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6989,Emma,Smith,Emma,,,,Person,"Cataloguer, Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Female
1526,George Adam,Smith,George,"MA, FBA, Hon DD, Hon LLD, Hon LittD",,Individual,Person,"Production Person (pri & sec), Production Person (primary), Subject Person : Sitter",Male
6673,Gregor,Smith,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
5858,Ian McKenzie,Smith,Ian,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
8460,Jenny,Smith,Jenny,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6861,Joan E.,Smith,Joan,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7738,John,Smith,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
7915,John Raphael,Smith,,,,Individual,Person,"Production Person (pri & sec) : Painter, Production Person (pri & sec) : Engraver and Painter, Production Person (pri & sec) : Painter, Engraver & Publisher, Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver and Painter, Production Person (primary) : Painter, Engraver & Publisher, Production Person (primary) : Engraver, Production Person (secondary) : Painter",
3480,Matilda,"Smith, Rigby",Matilda,Mrs,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Female
695,Robert T H,Smith,,,,Individual,,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
5318,Sydney Alfred,Smith,Sydney,Sir,"CBE, MB. ChB. MD,",Individual,Person,Subject Person : Sitter,Male
1374,William,Smith,,,,Individual,,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
7832,Tobias,Smollett,,,,Individual,Person,Subject Person : Sitter,
7616,Edward,Smyth,,,,Individual,Person,Subject Person : Sitter,
6833,Margaret L.,Smyth,Margaret,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
1547,Patricia,Smyth,,,,,Person,"Researcher, Reattribution Person",
882,Robert,Snowden,Rab,Mr,,Individual,Person,"Treatment Person, Valuation Person",Male
5915,Robert L,Snowden,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
213,Frans,Snyders,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
846,,Social and Political Studies,,,,Academic,Corporate,Controlling Institution,
7864,Daniel Charles,Solander,,,,Individual,Person,Subject Person : Sitter,
352,Massimiliano,Soldani,,,,Individual,,"Production Person (pri & sec) : Sculptor, Production Person (primary) : Sculptor",Male
1377,Paulus van,Somer,Paulus van,, I,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6902,Myra E.,Soni,Myra,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
5219,,Sotheby's,,,,Auctioneer,Corporate,"Reattribution Person, Acquisition Source : donor, Acquisition Source : vendor, Valuation Person",
7797,Gabriel,Spitzel,,,,Individual,Person,"Production Person (pri & sec) : Painter, Production Person (secondary) : Painter",
6268,John,Sprakes,John,,DA (Edinburgh) PG (Edinburgh) ROI RBA MAFA,,Person,"Primary Person : Author, Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
138,Geoffrey,Squire,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7625,R.N.,Stafford,,,,Individual,Person,Subject Person : Sitter,
6472,Kate,Stancliffe,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Female
746,Peter,Standen,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
6455,Mia,Stanley,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
803,George Clark,Stanton,,,,Individual,,"Production Person (pri & sec), Production Person (pri & sec) : Sculptor, Production Person (primary), Production Person (primary) : Sculptor",Male
8658,Kerri,Stean,Kerri,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7409,Bridget,Steed,Bridget,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
561,John,Steell,,Sir,,Individual,,"Production Person (pri & sec) : Sculptor, Production Person (primary) : Sculptor, Production Person (secondary) : Sculptor",Male
72,Jan,Steen,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
7542,Elaine M.,Stenning,Elaine,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Female
1790,James,Steuart,,Sir,,,Person,Subject Person : Sitter,Male
8920,Hazel,Steven,Hazel,,,,Person,"Production Person (pri & sec) : Maker, Production Person (primary) : Maker",
1628,,Steven Smith,,,,Business,Corporate,Treatment Person,
277,D W,Stevenson,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
7633,John,Stevenson,,Sir,,Individual,Person,Subject Person : Sitter,
8160,W.,Stevenson,,,,Individual,Person,"Production Person (pri & sec) : Painter, Production Person (secondary) : Painter",
6368,Colin,Stewart,Colin,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6971,John,Stewart,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6283,D,Stewart Lowdon,D,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
5874,Margaret,Stewart,,,,,Person,Researcher,
308,Rowena,Stewart,,,,Individual,,,
8161,,Stewartson,,,,Individual,Person,"Production Person (pri & sec) : Painter, Production Person (secondary) : Painter",
5903,Jacqueline A N,Stieger,,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
7803,Benjamin,Stillingfleet,,,,Individual,Person,Subject Person : Sitter,
7682,Tobias,Stimmer,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
7403,Annet,Stirling,,,,,Person,"Production Person (pri & sec) : Collaborator, Production Person (primary) : Collaborator",
5921,Jessie May,Stirling,Jessie,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
5960,Lilias,Stirling,Lilias,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
6430,Ruth,Stirling,Ruth,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
5971,Peter,Stitt,Peter,,,,Person,"Production Person (pri & sec), Production Person (primary)",
6376,C,Stiven,C,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7011,Ruth,Stiven,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
8085,Andries Jacobsz.,Stock,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
6984,Marissa,Stoffer,Marissa,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
3022,Dirck,Stoop,Dirck,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
7408,Tim,Stott,Tim,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
5929,Barbara,Strachan,Barbara,,,,Person,"Production Person (pri & sec), Production Person (primary)",
5890,Jane,Strachen,Jane,,,,Person,"Production Person (pri & sec), Production Person (primary)",
281,Josef Franz,Strachota,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
45,William,Strang,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",
7834,Robert,Strange,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
5916,Edward,Stratton,Edward,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Possible maker, Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Possible maker, Production Person (primary) : Artist",
7702,Georg,Strauch,G,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (secondary) : Artist",
799,Arthur,Streeton,,Sir,,Individual,,"Production Person (pri & sec), Production Person (primary)",
6920,Alison E. H.,Stuart,Alison,,,Individual,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
8115,Gabriel,Stuart,,,,Individual,Person,"Production Person (pri & sec) : Painter, Production Person (secondary) : Painter",
5917,Gavin,Stuart,Gavin,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
8403,Gilbert Charles,Stuart,Gilbert,,,Individual,Person,"Production Person (pri & sec) : Painter, Production Person (secondary) : Painter",
1784,James,Stuart,James VI,,,Individual,Person,Subject Person,Male
909,Margaret,Stuart Tyndall Bruce,Margaret,,,Individual,Person,Subject Person : Sitter,Female
6972,Gabrielle,Stubbs,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
5905,Trevor,Stubley,Trevor,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
7783,William,Stukelet,,,,Individual,Person,Subject Person : Sitter,
637,Alick Riddell,Sturrock,,,,Individual,,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",Male
6639,Thomas,Sulman,Thomas,,,,Person,"Production Person (pri & sec) : Etcher, Production Person (primary) : Etcher",Male
7566,Delia M,Surplice,Delia,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Female
579,Antonio,Susini,,,,Individual,,"Production Person (pri & sec) : Sculptor, Production Person (primary) : Sculptor",Male
7074,Giovanni Francesco,Susini,Giovanni,,,,Person,"Production Person (pri & sec) : Copyist, Production Person (primary) : Copyist",Male
5919,Hylda M,Sutcliffe,Hylda,,,,Person,"Production Person (pri & sec), Production Person (primary)",
7036,T A,Suter Watt,T,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6301,Alex,Sutherland,Alex,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
5987,Allan,Sutherland,Allan,,,,Person,"Production Person (pri & sec), Production Person (primary)",
564,David Macbeth,Sutherland,,,,Individual,,"Production Person (pri & sec), Production Person (primary)",Male
7266,Hazel,Sutherland,Hazel,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
8882,,Svenska Medalj,,,,,Corporate,"Production Person (pri & sec) : Maker, Production Person (primary) : Maker",
8932,Lizzie,Swarbrick,Lizzie,Dr,,,Person,"Production Person (pri & sec) : Maker, Production Person (primary) : Maker",
7714,Thomas,Sydenham,,,,Individual,Person,Subject Person : Sitter,
8257,James,Syme,James,Prof,"FRCS, FRSE, DDL",,Person,Subject Person : Sitter,Male
5922,James P W,Syme,James,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
8162,Thomas,Symonds,,,,Individual,Person,Subject Person : Sitter,
7804,Johann Christoph,Sysang,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
7279,Veronica,T,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Female
6620,Esther,Tacke,Esther,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
5887,Renny,Tait,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6943,Renny J.,Tait,Renny,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
871,David,Talbot Rice,David,,,,Person,"Primary Person : Author, Condition Person, Subject Person : Sitter, Valuation Person",Male
8020,Ambroise,Tardieu,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
7859,Philippe Joseph,Tassaert,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",Male
226,0,"Tassie, possibly",,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
8066,Charles Bell,Taylor,,,,Individual,Person,Subject Person : Sitter,
7855,Horace,Taylor,,,,Individual,Person,"Production Person (pri & sec) : Painter, Production Person (secondary) : Painter",
6908,Joanna I.,Taylor,Joanna,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
8204,John,Taylor,,,,Individual,Person,Subject Person : Sitter,
6857,Norman,Taylor,Norman,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
8014,Robert,Taylor,,Rev.,,Individual,Person,Subject Person : Sitter,
6906,Robin S.,Taylor,Robin,,,Individual,Person,"Production Person (pri & sec), Production Person (pri & sec) : possibly, Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : possibly, Production Person (primary) : Artist",
6480,Zoë,Telford,Zoë,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6474,Catherine,Temple,Cath,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Female
7618,Richard,Temple,,,,Individual,Person,Subject Person : Sitter,
7812,Peter,Templeman,,,,Individual,Person,Subject Person : Sitter,
135,David,"Teniers, II",,,,Individual,,"Production Person (pri & sec) : Painter, Production Person (pri & sec) : Artist, Production Person (primary) : Artist, Production Person (secondary) : Painter",Male
6405,,Tennant,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
365,William,Theed,,,,Individual,,"Production Person (pri & sec) : Sculptor, Production Person (primary) : Sculptor",
8768,,Thipel,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7568,Norman,Thom,Norman,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
9000,A.,Thomas,,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
5923,Erica M,Thomas,Erica,,,,Person,"Production Person (pri & sec), Production Person (primary)",
8253,Bernard,Thompson,Bernard,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",Male
6040,Duncan,Thompson,Duncan,,,,Person,"Production Person (pri & sec), Production Person (primary)",
1401,John,Thompson,,,,Individual,,"Production Person (pri & sec), Production Person (pri & sec) : Engraver, Production Person (primary), Production Person (secondary) : Engraver",
6046,Robert L,Thompson,Robert,,,,Person,"Production Person (pri & sec), Production Person (primary)",
6059,Violet,Thompson,Violet,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
5924,,Thomson,,,,,Person,"Production Person (pri & sec), Production Person (primary)",
812,Adam Bruce,Thomson,,,,Individual,,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
8265,Charles Wyville,Thomson,Charles,Sir,"FRSE, FRS, FLS, FGS, FZS",,Person,Subject Person : Sitter,Male
8313,Eve F.,Thomson,Eve,,,Individual,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
6529,Frank,Thomson,Frank,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
8108,George,Thomson,,,,Individual,Person,Subject Person : Sitter,
6618,Irene,Thomson,Irene,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
6877,Irene G.,Thomson,Irene,,,Individual,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
878,James,Thomson,,,,Individual,Person,Subject Person : Sitter,Male
8021,James,Thomson,,,,Individual,Person,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver, Production Person (secondary) : Engraver",
6942,James B.,Thomson,James,,,Individual,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
1402,John,Thomson,,,MD,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist, Subject Person : Sitter",Male
7044,John,Thomson,John,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
7956,John,Thomson,,,,Individual,Person,Subject Person : Sitter,
