System ID,Firstnames,Lastname,Known As,Title,Post Nominals,Person Corporate Type,Record Type,Role,Gender
1321,Joshua,Reynolds,,Sir,,Individual,,"Production Person (pri & sec) : Painter, Production Person (pri & sec) : Artist, Production Person (primary) : Painter, Production Person (primary) : Artist, Production Person (secondary) : Painter",Male
2677,T,Reynolds,T,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
1320,William,Reynolds,,,,Individual,,"Production Person (pri & sec) : Printer, Production Person (secondary) : Printer",
1800,B.F.,Richardson,B.F.,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
1324,Jonathan,Richardson,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
1326,Thomas Miles,Richardson,Thomas Miles,,I,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
1322,William,Richardson,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
6187,Andreas,Richter,,,,Individual,Person,Researcher,
1327,Henry James,Richter,Henry James,,,Individual,,"Production Person (pri & sec) : Draftsman, Production Person (pri & sec) : Artist, Production Person (primary) : Draftsman, Production Person (primary) : Artist",
1328,,Riddle & Couchman,,,,Individual,,"Production Person (pri & sec) : Lithographer, Production Person (secondary) : Lithographer",
5429,E A K,Ridley,E,,,Individual,Person,Acquisition Source : donor,
7341,Giacomo,Ridolfi,Giacomo,,,,Person,"Production Person (pri & sec), Production Person (primary)",
4228,J,Riedel,Hans,Prof,,,Person,Acquisition Source : donor,
2670,C.,Riedl,C.,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2051,,Riedlocker,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
7337,F,Riedlocker,,,,,Person,"Production Person (pri & sec), Production Person (primary)",
4460,,Rig,,Captain,,Individual,,"Production Person (pri & sec) : Associated Person, Production Person (primary) : Associated Person",
1329,Hyacinthe,Rigaud,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
2167,,Riley,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
315,Alexander Handyside,Ritchie,Alexander Handyside,,,,Person,"Production Person (pri & sec), Production Person (pri & sec) : Sculptor, Production Person (primary), Production Person (secondary) : Sculptor",
4135,David,Ritchie,,,,Individual,Person,Subject Person,
4000,Leitch,Ritchie,Leitch,,,Individual,Person,Subject Person,
2923,,Rivet,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
1851,,Rivière & Hawkes,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2065,,Rivière and Hawkes,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2319,Alexandre,Robert,,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
4323,Gilles,Robert de Vaugondy,,,,Individual,,"Production Person (pri & sec) : Publisher, Production Person (primary) : Publisher",
4326,Gilles,Robert de Vaugondy,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (primary) : Mapmaker",
2978,,Robert Hall or James Hall,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2521,,Robert Wolf & Co,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2885,,Robert Wornum & Sons,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
1330,David,Roberts,,,,Individual,,"Production Person (pri & sec) : Draftsman, Production Person (pri & sec) : Artist, Production Person (primary) : Draftsman, Production Person (primary) : Artist, Production Person (secondary) : Artist",
1331,F. Angelo,Roberts,F. A.,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
1699,Ronald,Roberts,,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
4462,,Robertson,,Mr.,,Individual,,"Production Person (pri & sec) : Landowner, Production Person (primary) : Landowner",
4461,A.,Robertson,,,,Individual,,"Production Person (pri & sec) : Associated Person, Production Person (primary) : Associated Person",
7467,Hugh,Robertson,Hugh,,,,Person,"Production Person (pri & sec) : Possible maker, Production Person (primary) : Possible maker",
2482,James,Robertson,James,,,Individual,Person,"Production Person (pri & sec), Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Artist",
4761,James,Robertson,,,,Individual,,"Production Person (pri & sec) : Surveyor, Production Person (primary) : Surveyor",
3512,Richard J.,Robertson,Richard,,,Individual,Person,Acquisition Source : donor,
5231,W G Aitchison,Robertson,W,,,Individual,Person,Acquisition Source : donor,
2215,,Roberty,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
4939,Jacobus,Robijn,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (primary) : Mapmaker",
1814,,Robinson & Bussell,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
1895,,Robinson & Co,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
4850,David,Robinson,,,,Individual,,"Production Person (pri & sec) : Draughtsman, Production Person (primary) : Draughtsman",
1332,Henry,Robinson,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
4876,,Robison,,Mr.,,Individual,,"Production Person (pri & sec) : Landowner, Production Person (primary) : Landowner",
896,John,Robison,,,,,Person,"Production Person (pri & sec) : Associated Person, Production Person (primary) : Associated Person, Subject Person",Male
1333,George Fennel,Robson,George Fennel,,,Individual,,"Production Person (pri & sec) : Draftsman, Production Person (pri & sec) : Artist, Production Person (primary) : Draftsman, Production Person (primary) : Artist",
1334,John,Roby,,,,Individual,,"Production Person (pri & sec) : Poet, Production Person (secondary) : Poet",
1335,Simon Jacques,Rochard,Simon Jacques,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
2212,,Roche(?),,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2890,Andrew,Rochead,Andrew,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
5390,Joe,Rock,Joe,,,Individual,Person,"Production Person (pri & sec) : Photographer, Production Person (primary) : Photographer",
4337,Jean,Rocque,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (primary) : Mapmaker",
2806,,Rodes,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
4117,George Brydges,Rodney,George,Baron,,Individual,Person,Subject Person,
1813,,Roe,,,,Business,Corporate,"Production Person (pri & sec), Production Person (pri & sec) : Maker, Production Person (primary), Production Person (primary) : Maker",
4829,Robert,Roe,,,,Individual,,"Production Person (pri & sec) : Copyist, Production Person (primary) : Copyist",
5004,,Roehn,,,,Individual,Person,"Production Person (pri & sec) : Maker, Production Person (primary) : Maker",
1336,John,Roffe,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
1337,John,Rogers,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
4118,Samuel,Rogers,,,,Individual,Person,Subject Person,
4887,William M.,Rogerson,,,,Individual,,"Production Person (pri & sec) : Copyist, Production Person (pri & sec) : Draughtsman, Production Person (primary) : Copyist, Production Person (primary) : Draughtsman",
4915,Salomon,Rogiers,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
1338,Charles,Rolls,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
1339,Joshua,Rolls,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
7358,Pieter,Rombouts,Pieter,,,,Person,"Production Person (pri & sec), Production Person (primary)",
4321,John Lambertus,Romer,,,,Individual,,"Production Person (pri & sec) : Copyist, Production Person (pri & sec) : Mapmaker, Production Person (pri & sec) : Associated Person, Production Person (pri & sec) : Surveyor, Production Person (primary) : Copyist, Production Person (primary) : Mapmaker, Production Person (primary) : Associated Person, Production Person (primary) : Surveyor",
1340,John,Romney,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
1700,,Ronald Roberts and Peter Cooke,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
4517,George,Rooke,,Admiral,,Individual,,"Production Person (pri & sec) : Dedicatee, Production Person (primary) : Dedicatee",
2234,Augustin,Rorarius,,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2588,,Rose-Morris,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2373,,Rosenwald,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
7336,A,Rosenwald,A,,,,Person,"Production Person (pri & sec), Production Person (primary)",
1341,Alexander,Roslin,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
4877,,Ross,,Captain,,Individual,,"Production Person (pri & sec) : Landowner, Production Person (primary) : Landowner",
3618,Alison,Ross,Alison,,,Individual,Person,Acquisition Source : donor,
303,Donald S,Ross,Donald,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist, Acquisition Source : donor, Acquisition Source : vendor, Subject Person : Sitter",Male
5067,V M,Ross,V,,,Individual,Person,"Acquisition Source, Acquisition Source : donor, Acquisition Source : lender, Acquisition Source : vendor",
5012,,Rot,,,,Individual,Person,"Production Person (pri & sec) : Maker, Production Person (primary) : Maker",
2046,Charles,Roth,Charles,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2262,Ferdinando,Roth,Ferdinando,,,Individual,Person,"Production Person (pri & sec), Production Person (pri & sec) : Maker, Production Person (primary), Production Person (primary) : Maker",
2896,Frederick,Rothwell,Frederick,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2818,A.H.,Rott,A.H.,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
1727,Cinthius,Rotundus,,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2786,Felix,Roubichou,Felix,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
1342,,Rouget,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
5132,E W,Rowe,E,,,Individual,Person,Acquisition Source : donor,
1567,Thomas,Rowlandson,Thomas,,,,Person,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
4347,William,Roy,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (primary) : Mapmaker",
5438,,Royal College of Music,,,,Academic,Corporate,Acquisition Source : donor,
6593,,"Royal College of Physicians, Edinburgh",,,,Academic,Corporate,Controlling Institution,
4991,,Royal Naval Museum,,,,Business,Corporate,Controlling Institution,
4964,,Royal Scottish Geographical Society,,,,Institution,Corporate,Controlling Institution,
7068,,Royal Selangor,,,,,Corporate,"Production Person (pri & sec) : Maker, Production Person (primary) : Maker",
4463,Thomas,Roycroft,,,,Individual,,"Production Person (pri & sec) : Printer, Production Person (primary) : Printer",
2716,,Rubier,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
7340,,Ruckers,,,,,Person,"Production Person (pri & sec), Production Person (primary)",
2841,Andreas,Ruckers,Andreas,,the elder,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
7306,Hans,Ruckers,,,,,Person,"Production Person (pri & sec), Production Person (primary)",
2843,Ioannes,Ruckers,Ioannes,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
1947,,Rudall & Rose,,,,Peoples,Person,"Production Person (pri & sec), Production Person (primary)",
1944,,Rudall & Rose / Monzani & Co. (composite|?),,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
1994,,Rudall Carte,,,,Business,Corporate,"Production Person (pri & sec), Production Person (pri & sec) : Maker, Production Person (primary), Production Person (primary) : Maker",
1967,,Rudall Carte & Co.,,,,Business,Corporate,"Production Person (pri & sec), Production Person (pri & sec) : Maker, Production Person (primary), Production Person (primary) : Maker, Acquisition Source : vendor",
1937,G,Rudall,G,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2276,,"Rudall, Rose, Carte & Co",,,,Business,Corporate,"Production Person (pri & sec), Production Person (pri & sec) : Maker, Production Person (primary), Production Person (primary) : Maker",
1821,,"Rudall, Rose, Carte and Co",,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2094,,Ruddiman,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2245,Johann Baptist,Rudhard,Johann,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
4843,Henry,Rudyerd,,,,Individual,,"Production Person (pri & sec) : Surveyor, Production Person (pri & sec) : Author, Production Person (primary) : Surveyor, Production Person (primary) : Author",
3948,Carlo,Ruini,Carlo,,,Individual,Person,"Production Person (pri & sec) : Author, Production Person (primary) : Author",
3802,Gilbert,Russell,Gilbert,Mrs,,Individual,Person,"Acquisition Source : donor, Acquisition Source : vendor",Female
3803,Raymond,Russell,Raymond,,,Individual,Person,"Acquisition Source : donor, Subject Person : Sitter",
5846,Isabel,Rutherford,Isabel,,,Individual,Person,Acquisition Source : lender,
4574,John,Rutherfurd,,Sir,,Individual,,"Production Person (pri & sec) : Landowner, Production Person (primary) : Landowner",
1343,Henry Thomas,Ryall,Henry Thomas,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
2024,,Sächsische Musikinstrumenten Fabrik,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
4266,Pieter Jansz.,Saenredam,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
2123,George,Saint-George,George,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
1559,Henri,Saint-Georges,,,,,Person,"Production Person (pri & sec) : Librettist, Production Person (secondary) : Librettist",
4318,Thomas,Salmon,,,,Individual,,"Production Person (pri & sec) : Author, Production Person (primary) : Author",
8805,Stephen Hugh,Salter,Stephen,,,,Person,"Production Person (pri & sec) : engineer, Production Person (primary) : engineer",
4679,Wye,Saltonstall,,,,Individual,,"Production Person (pri & sec) : Translator, Production Person (primary) : Translator",
2054,,Salvation Army,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2080,,The Salvation Army,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2081,,Salvationist Publishing & Supplies Ltd,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
1841,,Salvationist Publishing and Supplies,,,,Business,Corporate,"Production Person (pri & sec), Production Person (pri & sec) : Possible maker, Production Person (primary), Production Person (primary) : Possible maker",
2683,,Salvationist Publishing and Supplies (?),,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2607,Camillo,Sambruna,Camillo,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
3810,Geoffrey,Samuel,Geoffrey,Prof,,Individual,Person,Acquisition Source : donor,
2634,W,Sandbach,W,,,,Person,"Production Person (pri & sec), Production Person (primary)",
2641,William,Sandbach,William,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
4346,Paul,Sandby,,,,Individual,,"Production Person (pri & sec) : Surveyor, Production Person (primary) : Surveyor",
4349,Robert,Sanders,,,,Individual,,"Production Person (pri & sec) : Author, Production Person (primary) : Author",
1344,James,Sands,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
1345,Robert,Sands,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
2101,J,Sandy,J,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
1346,Samuel,Sangster,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
7367,Francisco,Sanguino-Sevilla,Francisco,,,,Person,"Production Person (pri & sec), Production Person (primary)",
4267,Nicolas,Sanson,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (pri & sec) : Associated Person, Production Person (primary) : Mapmaker, Production Person (primary) : Associated Person",
4508,Nicolas,Sanson,,, d'Abbeville,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (primary) : Mapmaker",
6980,Jonathan,Santa Maria Bouquet,Jonathan,,,Individual,Person,"Condition Person, Loc'n Authoriser, Loc'n Mover, Treatment Person",Male
4937,Dirck Jansz van,Santen,,,,Individual,,"Production Person (pri & sec) : Colourist, Production Person (primary) : Colourist",
2201,,Sauerhering,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2289,Hermann,Sauerhering,Hermann,,,,Person,"Production Person (pri & sec), Production Person (primary)",
2018,Michael,Saurle,Michael,,,Individual,Person,"Production Person (pri & sec), Production Person (pri & sec) : Maker, Production Person (primary), Production Person (primary) : Maker",
2264,,Sautermeister,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2825,,Savana,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2791,J.N.,Savary,J.N.,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
4320,Raffaelo,Savonarola,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (primary) : Mapmaker",
1988,Adolphe,Sax,Adolphe,,,Individual,Person,"Production Person (pri & sec), Production Person (pri & sec) : Possible maker, Production Person (pri & sec) : Maker, Production Person (primary), Production Person (primary) : Possible maker, Production Person (primary) : Maker",
7197,Alphonse,Sax,Alphonse,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2812,Charles,Sax,Charles,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
1347,James,Saxon,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
4247,Christopher,Saxton,,,,Individual,,"Production Person (pri & sec) : Author, Production Person (primary) : Author",
2371,Franz,Schadenberg,,,,,Person,"Production Person (pri & sec), Production Person (primary)",
1865,M.A.,Schadlich,M.A.,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2066,K,Schamal,K,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2389,,Schediva,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
1992,F,Schediwy,F,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2128,,Schemmel,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
4303,Pieter,Schenk,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (pri & sec) : Publisher, Production Person (primary) : Mapmaker, Production Person (primary) : Publisher",
1903,,Scherer,,,,,Corporate,"Production Person (pri & sec), Production Person (primary)",
1348,John Christian,Schetky,John Christian,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
1550,Luigi,Schiavonetti,,,,,Person,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",Male
2220,Jacob,Schiele,Jacob,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2164,Ignaz,Schifferer,,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
4120,Friedrich,Schiller,,,,Individual,Person,Subject Person,
2816,F.,Schlott,F.,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2380,,Schmidt,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2338,Ernst,Schmidt,,,,,Person,"Production Person (pri & sec), Production Person (primary)",
2726,L.A.,Schmidt,,,,,Person,"Production Person (pri & sec), Production Person (primary)",
7485,Werner Chr.,Schmidt,,,,,Person,"Production Person (pri & sec) : Possible maker, Production Person (primary) : Possible maker",
2041,Winfried,Schmitz,Winfried,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
1854,,Schneider,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2059,H,Schneider,H,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2050,Anton,Schnitzer,Anton,,II,Individual,Person,"Production Person (pri & sec), Production Person (pri & sec) : Maker, Production Person (primary), Production Person (primary) : Maker",
5232,Percy,Scholes,,,,Individual,Person,"Production Person (pri & sec) : Author, Production Person (primary) : Author",
2344,Franz,Schölnast,,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2294,Alberto,Schönstein,Alberto,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
1754,,School of Lacôte,,,,,Corporate,"Production Person (pri & sec), Production Person (primary)",
4955,,"School of Scottish Studies, University of Edinburgh",,,,Institution,Corporate,Controlling Institution,
2031,Robert,Schopper,Robert,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
1729,Johann,Schorn,,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
7363,D,Schretlen,D,,,,Person,"Production Person (pri & sec), Production Person (primary)",
1907,,Schuchart,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2957,Fritz,Schüller,Fritz,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2249,F,Schulz,F,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2836,W.J.,Schunda,W.J.,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
1793,A,Schürrlein,,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2660,,Schuster,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2235,G,Schuster,,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2166,,Schwaiger,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
865,,Science and Engineering,,,,Academic,Corporate,Controlling Institution,
4504,John,Scot,,Sir,,Individual,,"Production Person (pri & sec) : Dedicatee, Production Person (pri & sec) : Recipient, Production Person (primary) : Dedicatee, Production Person (primary) : Recipient, Subject Person",
3813,Alexander R.,Scott,Sandy,,,Individual,Person,Acquisition Source : donor,
4081,Anne,Scott,,,,Individual,Person,Subject Person,
4512,Anne,Scott,Anne,Duchess,of Buccleuch,Individual,,"Production Person (pri & sec) : Surveyor, Production Person (pri & sec) : Landowner, Production Person (primary) : Surveyor, Production Person (primary) : Landowner",
4082,Anne Rutherford,Scott,Anne,,,Individual,Person,Subject Person,
4314,David,Scott,,,,Individual,,"Production Person (pri & sec) : Dedicator, Production Person (pri & sec) : Author, Production Person (primary) : Dedicator, Production Person (primary) : Author",
4530,Francis,Scott,,Duke,of Buccleuch,Individual,,"Production Person (pri & sec) : Landowner, Production Person (primary) : Landowner",
4662,Francis,Scott,,Earl,of Buccleuch,Individual,,"Production Person (pri & sec) : Dedicatee, Production Person (primary) : Dedicatee",
4880,George,Scott,,,,Individual,,"Production Person (pri & sec) : Publisher, Production Person (primary) : Publisher",
1349,J.,Scott,,,,Individual,,"Production Person (pri & sec) : Photographer, Production Person (primary) : Photographer, Production Person (secondary) : Photographer",
699,James,Scott,,,,Individual,,"Production Person (pri & sec) : Surveyor, Production Person (primary) : Surveyor",
4505,John,Scott,,Sir,,Individual,,"Production Person (pri & sec) : Dedicatee, Production Person (primary) : Dedicatee",
3984,Margaret Charlotte Carpenter,Scott,Margaret,Lady,,Individual,Person,Subject Person,Female
4464,P.,Scott,,,,Individual,,"Production Person (pri & sec) : Surveyor, Production Person (primary) : Surveyor",
1350,Robert,Scott,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (pri & sec) : Maker, Production Person (primary) : Maker, Production Person (secondary) : Engraver",
2466,Robert,Scott,Robert,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
1351,Thomas,Scott,,,,Individual,,"Production Person (pri & sec), Production Person (pri & sec) : Painter, Production Person (pri & sec) : Artist, Production Person (primary), Production Person (primary) : Painter, Production Person (primary) : Artist",
1352,Walter,Scott,,Sir,"1st Baronet, FRSE",Individual,,"Primary Person : Trascriber, Primary Person : Translator, Primary Person : Author, Primary Person : Editor, Secondary Person : Editor, Production Person (pri & sec) : Novelist, Production Person (pri & sec) : Dramatist, Production Person (pri & sec) : Translator, Production Person (pri & sec) : Transcriber, Production Person (pri & sec) : Draftsman, Production Person (pri & sec) : Writer, Production Person (pri & sec) : Author, Production Person (primary) : Novelist, Production Person (primary) : Dramatist, Production Person (primary) : Transcriber, Production Person (primary) : Draftsman, Production Person (primary) : Writer, Production Person (primary) : Author, Production Person (secondary) : Novelist, Production Person (secondary) : Translator, Production Person (secondary) : Writer, Subject Person, Subject Person : Sitter",Male
4084,Walter,Scott,Walter,,,Individual,Person,Subject Person,
4085,Walter,Scott,Walter,,,Individual,Person,Subject Person,
4086,Walter,Scott,Walter,Sir,,Individual,Person,Subject Person,Male
4570,William,Scott,,Sir,,Individual,,"Production Person (pri & sec) : Landowner, Production Person (primary) : Landowner",
3431,,"Scott, Walter & Turner, J.M.W.",,,,Association,Corporate,"Production Person (pri & sec) : Author, Production Person (primary) : Author",
5249,,"Scott, Walter & Westall, Richard",,,,Association,Corporate,"Production Person (pri & sec) : Author, Production Person (primary) : Author",
1353,Edward,Scriven,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
1764,,Scrofani,,,,,Corporate,"Production Person (pri & sec), Production Person (primary)",
1544,Hugh,Scrutton,,,,Individual,Person,Researcher,
4777,R. W.,Seale,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (primary) : Engraver",
4864,Richard,Searle,,,,Individual,,"Production Person (pri & sec) : Copyist, Production Person (primary) : Copyist",
2929,,Secretan,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
838,,Secretary,,,,Academic,Corporate,,
4852,John S.,Sedley,,,,Individual,,"Production Person (pri & sec), Production Person (pri & sec) : Draughtsman, Production Person (primary), Production Person (primary) : Draughtsman",
4854,T.,Sedley,,,,Individual,,"Production Person (pri & sec) : Draughtsman, Production Person (primary) : Draughtsman",
2616,,Seefeldt,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2204,Alfred Hermann,Seeger,Alfred,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2727,,Seeholzer,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
1354,William,Segar,,,,Individual,,"Production Person (pri & sec) : Artist, Production Person (primary) : Artist",
2130,Jochen,Seggelke,Jochen,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2542,Johann Christopher,Selboe,Johann,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
1693,Rune,Selen,,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
1355,H.,Seling,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
7492,Matteo,Sellas,Matteo,,,,Person,"Production Person (pri & sec) : Possible maker, Production Person (primary) : Possible maker",
4551,John,Seller,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (primary) : Mapmaker",
4610,John,Seller,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (pri & sec) : Author, Production Person (pri & sec) : Publisher, Production Person (primary) : Mapmaker, Production Person (primary) : Author, Production Person (primary) : Publisher",
1356,Fernando,Selma,,,,Individual,,"Production Person (pri & sec) : Engraver, Production Person (secondary) : Engraver",
2043,,Selmer,,,,Business,Corporate,"Production Person (pri & sec), Production Person (primary)",
2313,Henri,Selmer,Henri,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2063,E.,Seltmann,E.,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
2076,Pierre,Sénécaut,Pierre,,,Individual,Person,"Production Person (pri & sec), Production Person (primary)",
4556,John,Senex,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (pri & sec) : Engraver, Production Person (primary) : Mapmaker, Production Person (primary) : Engraver",
5079,Richard,Seraphimoff,Richard,,,Individual,Person,Acquisition Source : donor,
2025,Richard,Seraphinoff,,,,,Person,"Production Person (pri & sec), Production Person (primary)",
4547,Alexander,Seton,,Earl,of Eglinton,Individual,,"Production Person (pri & sec) : Dedicatee, Production Person (primary) : Dedicatee",
4317,Georg Matthaeus,Seutter,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (primary) : Mapmaker",
4465,J.H.,Seyfrid,,,,Individual,,"Production Person (pri & sec) : Mapmaker, Production Person (primary) : Mapmaker",
4142,Edward,Seymour,,Duke,of Somerset,Individual,Person,Subject Person,
3876,Nicholas J.,Shackleton,Nicholas,Sir,,Individual,Person,"Acquisition Source, Acquisition Source : donor",Male
4580,Thomas,Shairp,,,of Houston,Individual,,"Production Person (pri & sec) : Landowner, Production Person (primary) : Landowner",
3161,William,Shakespeare,William,,,Individual,Person,Subject Person,
